time,video_time
0.3769149999999968,0.3765599999999978
0.8059389999999951,0.8054599999999965
1.1950530000000015,1.1959879999999998
1.5791849999999954,1.5804289999999952
1.9932400000000001,1.9938439999999957
2.367393000000007,2.3666199999999975
2.7515180000000043,2.7534449999999993
3.120682000000002,3.1212170000000015
3.5197749999999957,3.521084000000002
3.8540119999999973,3.8524010000000004
4.248115999999996,4.247275999999999
4.612289000000004,4.610681999999997
5.036323999999993,5.036691000000005
5.4204560000000015,5.420758000000006
5.819550000000007,5.8200980000000015
6.193695000000005,6.194059999999993
6.577820000000003,6.576741999999996
7.011832999999996,7.012563
7.385986000000003,7.385614000000004
7.725211999999999,7.7274929999999955
8.074425000000005,8.073288000000005
8.478499999999997,8.478544
8.862633000000002,8.861238999999998
9.251746999999995,9.254062000000005
9.650841,9.651257000000001
10.019997000000004,10.019667999999996
10.399139000000005,10.398155000000003
10.768303000000003,10.770142000000007
11.162407000000002,11.161699999999996
11.526572999999999,11.526951999999994
11.895736999999997,11.897633999999996
12.274872000000002,12.272661999999997
12.659003999999996,12.660692999999995
13.018187999999995,13.020160000000004
13.367393000000007,13.369220999999996
13.761497000000006,13.759972000000005
14.145622000000003,14.144039000000006
14.494827,14.493699000000007
14.854011999999997,14.853020999999998
15.238144000000005,15.239936999999998
15.612289000000004,15.610844999999998
15.986442999999994,15.985113999999996
16.345626999999993,16.348112
16.719772000000006,16.717380000000006
17.093925,17.094804999999994
17.458091999999994,17.456639999999993
17.872153999999995,17.870002
18.226349,18.227154
18.635422000000005,18.634315
18.984627000000003,18.985640000000004
19.343811000000002,19.344887999999997
19.717957,19.719857000000005
20.132019,20.130708
20.546074000000004,20.54481
20.920226999999997,20.919858000000005
21.289390999999995,21.287436999999997
21.653557000000006,21.652922000000004
22.047661000000005,22.045437000000007
22.406845000000004,22.404713
22.815917999999996,22.813683999999995
23.190071000000003,23.188118000000003
23.579184999999995,23.577321999999995
23.973288999999994,23.972025000000002
24.347435000000004,24.345186999999996
24.661720000000003,24.660959000000005
25.010932999999994,25.011447000000004
25.424988,25.423913999999996
25.829071,25.828923000000003
26.193245000000005,26.195295
26.607299999999995,26.606623
26.976462999999995,26.978070000000002
27.355598,27.355380999999994
27.719772000000006,27.720670999999996
28.113876000000005,28.113929
28.498001000000002,28.496084999999994
28.912064,28.912834000000004
29.256279000000006,29.258011999999994
29.650383000000005,29.648858000000004
29.994606000000005,29.995896000000002
30.393699999999995,30.392799999999994
30.727936,30.729777
31.166939,31.164503999999994
31.521133000000006,31.520928999999995
31.930206,31.928890999999993
32.32431,32.322535
32.678505,32.678034
33.082588,33.081839
33.446754,33.448989999999995
33.795967000000005,33.796992
34.165122999999994,34.16426800000001
34.529297,34.529348999999996
34.90345000000001,34.905587
35.307525999999996,35.30549499999999
35.736557000000005,35.736855000000006
36.100723,36.102450000000005
36.454918000000006,36.453821000000005
36.82408100000001,36.823216
37.238144000000005,37.238164
37.597320999999994,37.596106000000006
37.986442999999994,37.988018999999994
38.330658,38.329572999999996
38.714783,38.715030999999996
39.093918,39.09553199999999
39.488022,39.48635200000001
39.87713600000001,39.87943899999999
40.27623,40.27682899999999
40.60548399999999,40.606288000000006
41.014556999999996,41.01372900000001
41.39868200000001,41.39752300000001
41.76286300000001,41.76390799999999
42.161957,42.16179199999999
42.531113000000005,42.53078199999999
42.93519599999999,42.936946000000006
43.304351999999994,43.30421100000001
43.673508,43.67327900000001
44.00775100000001,44.00951499999999
44.40185500000001,44.40341799999999
44.785979999999995,44.785252000000014
45.185073999999986,45.18503200000001
45.53428600000001,45.535154000000006
45.928391000000005,45.927966
46.307525999999996,46.309627000000006
46.70661899999999,46.70491899999999
47.110703,47.11269100000001
47.504807,47.503547
47.898911,47.90078700000001
48.27804599999999,48.27668800000001
48.67214999999999,48.67083299999999
49.0513,49.05078499999999
49.43542500000001,49.43671499999999
49.84947199999999,49.85181800000001
50.17872600000001,50.17681099999999
50.602768,50.603916
50.971924,50.97352900000001
51.34608499999999,51.34392399999999
51.755142000000006,51.754568000000006
52.104355,52.104206000000005
52.498459,52.49644699999999
52.90254200000001,52.902511000000004
53.27169799999999,53.270701
53.64584400000001,53.64648399999999
54.05990600000001,54.060608
54.42408800000001,54.42613399999999
54.81320199999999,54.811271000000005
55.21229600000001,55.210668
55.58644100000001,55.58580699999999
55.97056599999999,55.968299
56.36466999999999,56.363080999999994
56.753783999999996,56.756069
57.10798600000001,57.106089999999995
57.50209000000001,57.50394399999999
57.861267,57.86176599999999
58.24539200000001,58.244332000000014
58.644485,58.64613700000001
59.058548,59.056893
59.43768299999999,59.43713199999999
59.826797,59.826828000000006
60.20594800000001,60.204319
60.59506200000001,60.59406799999999
60.929291000000006,60.92975100000001
61.31840500000001,61.32001199999999
61.70753500000001,61.70630299999999
62.111603,62.110601
62.480774,62.479465000000005
62.84494000000001,62.84366
63.13926699999999,63.13722000000001
63.548339999999996,63.54616999999999
63.90254200000001,63.901588000000004
64.301636,64.30378099999999
64.610931,64.612187
64.97010800000001,64.97008500000001
65.319321,65.32173900000001
65.70344499999999,65.705025
66.05265800000001,66.05427399999999
66.43678299999999,66.43546599999999
66.81092799999999,66.81302199999999
67.17012,67.17048399999999
67.49437,67.49570700000001
67.87352000000001,67.872724
68.20774800000001,68.206061
68.60185200000001,68.6028
68.971024,68.96858800000001
69.295288,69.295132
69.67442299999999,69.672168
70.01864599999999,70.01930300000001
70.402771,70.404
70.71206699999999,70.71068
71.096191,71.095011
71.43542500000001,71.43679800000001
71.81456,71.81281999999999
72.203674,72.20277999999999
72.51795999999999,72.518621
72.89210499999999,72.89376200000001
73.26127600000001,73.260535
73.615463,73.617469
73.94970699999999,73.95181600000001
74.34381099999999,74.34133600000001
74.702988,74.70144400000001
75.047211,75.045176
75.40141299999999,75.402782
75.77555799999999,75.773267
76.12974500000001,76.129142
76.49392700000001,76.49301600000001
76.853104,76.85330300000001
77.23722799999999,77.236007
77.55650299999999,77.55796799999999
77.93066400000001,77.930937
78.30481,78.30429000000001
78.65400700000001,78.65362099999999
79.00322,79.00434100000001
79.352432,79.352113
79.721588,79.723379
80.090744,80.09027499999999
80.44993600000001,80.45080999999999
80.79414399999999,80.795335
81.16331500000001,81.16426799999999
81.51750200000001,81.51685699999999
81.871704,81.870766
82.26580799999999,82.26521500000001
82.62498500000001,82.62271100000001
83.00412,83.00270900000001
83.31343100000001,83.314065
83.69755599999999,83.696609
84.02181999999999,84.020681
84.430878,84.431412
84.775101,84.772818
85.13429300000001,85.13441499999999
85.46353099999999,85.464416
85.81274400000001,85.81228999999999
86.18689,86.18763799999999
86.6259,86.62720200000001
86.930206,86.92908700000001
87.26944,87.269804
87.638596,87.63920999999999
88.00775100000001,88.007104
88.381912,88.382012
88.74607800000001,88.746837
89.125214,89.12716800000001
89.45446799999999,89.45368400000001
89.788712,89.78636900000001
90.19279499999999,90.19172
90.537003,90.53935999999999
90.89619400000001,90.89599100000001
91.27034,91.270872
91.60458399999999,91.602247
91.96376000000001,91.965262
92.34788499999999,92.345878
92.69210799999999,92.69278299999999
93.08621199999999,93.085578
93.38552899999999,93.386266
93.77963299999999,93.780014
94.133835,94.135628
94.51297,94.51155399999999
94.852203,94.854196
95.221359,95.221037
95.565582,95.563965
95.939728,95.937441
96.283951,96.285709
96.64811700000001,96.646735
97.027252,97.026074
97.376465,97.37787800000001
97.73564099999999,97.73539099999999
98.119766,98.12071900000001
98.46897899999999,98.46999199999999
98.81819200000001,98.82022900000001
99.177368,99.17784599999999
99.521591,99.521038
99.870789,99.87100000000001
100.24494899999999,100.246343
100.61909499999999,100.620396
101.01319899999999,101.01449099999999
101.327484,101.328789
101.671707,101.670185
102.05583200000001,102.05543599999999
102.41999799999999,102.41879599999999
102.81909200000001,102.819435
103.198227,103.19787099999999
103.527481,103.52745200000001
103.93156400000001,103.93088700000001
104.24086,104.242177
104.610016,104.61070900000001
104.959229,104.960811
105.328384,105.327223
105.70753500000001,105.70517799999999
106.07170099999999,106.07352
106.430878,106.42863399999999
106.81002799999999,106.810576
107.14425700000001,107.14548500000001
107.52839700000001,107.52910600000001
107.88258400000001,107.881754
108.236786,108.23564400000001
108.620911,108.619245
108.995056,108.99623
109.344269,109.34618599999999
109.698456,109.696925
110.07260099999999,110.07101499999999
110.411835,110.413187
110.776016,110.77717100000001
111.130203,111.12929
111.45446799999999,111.45493400000001
111.823624,111.823374
112.15786700000001,112.155741
112.537003,112.53741400000001
112.901184,112.90202300000001
113.295288,113.295728
113.63949600000001,113.637754
113.993698,113.99281400000001
114.29800399999999,114.29629
114.687119,114.686939
115.02136200000001,115.020589
115.405487,115.403468
115.704803,115.70395099999999
116.05401599999999,116.054157
116.38826,116.386066
116.712524,116.71010999999999
117.106628,117.104333
117.45083600000001,117.45255
117.805038,117.802741
118.15922499999999,118.160392
118.498459,118.49613099999999
118.80775499999999,118.806701
119.211838,119.21133499999999
119.52113299999999,119.521039
119.8853,119.88537600000001
120.21954299999999,120.22007199999999
120.54380800000001,120.546292
120.86807300000001,120.870227
121.197327,121.197341
121.621353,121.61898
121.870789,121.87074899999999
122.24494899999999,122.245734
122.589157,122.58750699999999
122.92340100000001,122.92526699999999
123.29754600000001,123.29738599999999
123.60185200000001,123.60252299999999
123.98100299999999,123.980998
124.27034,124.27106
124.67941300000001,124.67863600000001
124.96376000000001,124.96172100000001
125.337921,125.33709400000001
125.682129,125.68014
126.011383,126.01216299999999
126.34562700000001,126.34545399999999
126.70979299999999,126.71190100000001
126.994156,126.99395799999999
127.348343,127.34710899999999
127.64267000000001,127.64425499999999
128.02681,128.029196
128.385986,128.385788
128.72023,128.722207
129.054474,129.055978
129.378723,129.380446
129.732925,129.730778
130.072159,130.07074
130.416367,130.414583
130.670792,130.670593
131.029984,131.02818
131.33429,131.336457
131.703445,131.703859
132.02771,132.026856
132.371933,132.370821
132.701172,132.702213
133.070343,133.070553
133.384628,133.385414
133.753784,133.753871
134.048111,134.050487
134.382355,134.384838
134.736557,134.73731
135.080765,135.079209
135.424988,135.427231
135.769211,135.76904
136.078506,136.077538
136.422714,136.422342
136.751968,136.752062
137.11116,137.112399
137.485306,137.487436
137.794601,137.792468
138.138824,138.139823
138.478043,138.47909
138.822266,138.820634
139.15152,139.152669
139.510696,139.510475
139.815018,139.812728
140.149246,140.146839
140.538361,140.536695
140.877594,140.879327
141.231796,141.230494
141.536102,141.538472
141.870346,141.870734
142.169662,142.170884
142.538818,142.536847
142.833145,142.833612
143.192337,143.192568
143.501633,143.502087
143.855835,143.854245
144.17012,144.169734
144.454468,144.454036
144.793701,144.794052
145.142899,145.143945
145.452194,145.454228
145.786438,145.784971
146.115692,146.114139
146.444946,146.445415
146.77919,146.777626
147.113419,147.111885
147.447662,147.446511
147.761948,147.763596
148.061264,148.062122
148.385529,148.38724
148.714783,148.713214
149.054016,149.051661
149.378281,149.377765
149.707535,149.7063
150.02182,150.020319
150.361038,150.362616
150.680313,150.682788
150.999588,151.001014
151.328842,151.328511
151.61319,151.610712
151.92749,151.927154
152.281677,152.279836
152.585983,152.587417
152.905258,152.904896
153.254471,153.252542
153.558777,153.559681
153.838135,153.837426
154.197327,154.195937
154.501633,154.502734
154.845856,154.84589
155.125214,155.126152
155.529297,155.531517
155.863541,155.86108
156.162857,156.162273
156.487122,156.485631
156.786438,156.785015
157.120682,157.120905
157.479858,157.47935
157.829071,157.828228
158.113419,158.111919
158.432693,158.434822
158.771927,158.770714
159.106171,159.105039
159.445404,159.445652
159.779633,159.777693
160.113876,160.112478
160.39325,160.394194
160.722488,160.722443
161.001862,161.002939
161.336105,161.335779
161.670334,161.670776
162.004578,162.004059
162.278961,162.280457
162.638138,162.639603
162.947433,162.949839
163.281677,163.28041
163.576004,163.577456
163.900269,163.898415
164.204575,164.202264
164.493927,164.494281
164.773285,164.775499
165.062637,165.062282
165.351974,165.354456
165.646301,165.648141
165.970566,165.970361
166.289841,166.287474
166.559235,166.56025
166.853561,166.851463
167.11795,167.119486
167.46218900000002,167.462059
167.75650000000002,167.75626
168.07080100000002,168.071255
168.38009599999998,168.38100300000002
168.644501,168.64560799999998
168.918854,168.92030999999997
169.26309199999997,169.26174400000002
169.58734099999998,169.58964400000002
169.896637,169.89684999999997
170.18099999999998,170.17936099999997
170.485321,170.48611599999998
170.769653,170.77031699999998
171.06896999999998,171.071234
171.378265,171.37742500000002
171.68756100000002,171.68579799999998
171.971924,171.970186
172.28121900000002,172.280509
172.60049400000003,172.60249800000003
172.87985200000003,172.881145
173.159241,173.161719
173.498444,173.497346
173.75286899999998,173.754115
174.08212300000002,174.08054800000002
174.35650600000002,174.358403
174.67080700000002,174.67242
174.96511800000002,174.96453400000001
175.26943999999997,175.27004399999998
175.608673,175.61071399999997
175.91796900000003,175.918769
176.187347,176.186684
176.501617,176.502594
176.80096400000002,176.802656
177.090302,177.089315
177.384613,177.384451
177.713867,177.71170899999998
178.018188,178.019539
178.31253099999998,178.31156800000002
178.63180499999999,178.63126699999998
178.92611699999998,178.928514
179.20547499999998,179.203954
179.509796,179.51151499999997
179.80413800000002,179.804057
180.08846999999997,180.087376
180.397766,180.39534600000002
180.702087,180.703779
180.981445,180.98011400000001
181.270782,181.27063500000003
181.58007800000001,181.57869399999998
181.88937399999998,181.88725699999998
182.228607,182.228637
182.542908,182.542557
182.847198,182.844983
183.156494,183.154046
183.49572799999999,183.49403999999998
183.82000699999998,183.82083
184.14425699999998,184.143662
184.438599,184.43741999999997
184.742889,184.74253800000002
185.052185,185.05305499999997
185.391418,185.389542
185.68576000000002,185.68735400000003
185.98010299999999,185.97854
186.32928500000003,186.32905
186.64358499999997,186.64551799999998
187.00277699999998,187.00051200000001
187.302094,187.30251199999998
187.61138899999997,187.61063000000001
187.955597,187.954051
188.24993899999998,188.25136600000002
188.564209,188.561914
188.888489,188.88847299999998
189.197784,189.19960400000002
189.527039,189.52751999999998
189.811371,189.81068800000003
190.11071800000002,190.10931599999998
190.42498799999998,190.427261
190.72430400000002,190.72254800000002
191.04357900000002,191.04587400000003
191.36285400000003,191.362101
191.67715500000003,191.67704500000002
191.98645,191.98807399999998
192.27578699999998,192.276226
192.55514499999998,192.55435699999998
192.854462,192.85254099999997
193.153778,193.153328
193.45309400000002,193.454137
193.77236900000003,193.77171199999998
194.111603,194.111602
194.46081500000003,194.460446
194.760132,194.761366
195.05447400000003,195.055592
195.368744,195.369014
195.673065,195.67492399999998
195.98733499999997,195.98530499999998
196.291656,196.294064
196.58099399999998,196.581347
196.89529399999998,196.89563700000002
197.18960600000003,197.18908499999998
197.45400999999998,197.45345600000002
197.758331,197.75836900000002
198.06262199999998,198.060858
198.401855,198.402036
198.726135,198.72835600000002
199.020447,199.01885199999998
199.31478900000002,199.316596
199.599152,199.600842
199.888489,199.88853
200.197784,200.19680599999998
200.50707999999997,200.506714
200.776459,200.778678
201.11569200000002,201.114912
201.42001299999998,201.42071299999998
201.679413,201.67895099999998
201.99368299999998,201.995629
202.29303,202.29544600000003
202.58236699999998,202.581429
202.91162100000003,202.911948
203.20593300000002,203.203867
203.49527,203.494483
203.80456500000003,203.80517200000003
204.138824,204.139613
204.39325000000002,204.39507300000002
204.692566,204.6945
204.99685699999998,204.997506
205.31115699999998,205.310657
205.63043199999998,205.62845
205.954681,205.95586300000002
206.29892,206.298185
206.578278,206.580195
206.90252700000002,206.904585
207.27169800000001,207.26993399999998
207.63586400000003,207.636664
207.94516,207.943042
208.26943999999997,208.270755
208.663544,208.66186800000003
208.987793,208.987186
209.33700599999997,209.33881300000002
209.75106799999998,209.752116
210.090302,210.08962300000002
210.429535,210.42796399999997
210.783722,210.78599000000003
211.152893,211.15275400000002
211.472168,211.47075
211.86627199999998,211.86445500000002
212.220459,212.21904
212.55969199999998,212.55949600000002
212.89392099999998,212.895805
213.31295799999998,213.312744
213.67215,213.67172799999997
214.036316,214.03663699999998
214.37057499999997,214.37205899999998
214.714783,214.71230300000002
215.11389200000002,215.11245000000002
215.567841,215.56965200000002
215.94198599999999,215.944227
216.291199,216.291849
216.73519900000002,216.73614199999997
